dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;n_tot_rappel_biv;n_tot_3_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel;couv_tot_rappel_biv;couv_tot_3_rappel
35;39;2023-07-10;128505;127412;98388;5610;4887;156;136987.0;93.8;93.0;71.8;4.1;3.6;0.1
35;49;2023-07-10;135483;134762;112296;8537;7442;346;145103.0;93.4;92.9;77.4;5.9;5.1;0.2
35;59;2023-07-10;131108;130589;117143;21990;15534;1984;140561.0;93.3;92.9;83.3;15.6;11.1;1.4
35;09;2023-07-10;2611;2130;30;0;2;0;67059.0;3.9;3.2;0.0;0.0;0.0;0.0
35;64;2023-07-10;57325;57144;53385;24313;13770;4400;61449.0;93.3;93.0;86.9;39.6;22.4;7.2
35;69;2023-07-10;52873;52671;49940;27374;16075;5850;55810.0;94.7;94.4;89.5;49.0;28.8;10.5
35;74;2023-07-10;52164;51879;49657;30262;17873;7221;54610.0;95.5;95.0;90.9;55.4;32.7;13.2
35;79;2023-07-10;31290;31089;29700;19606;11890;5829;35155.0;89.0;88.4;84.5;55.8;33.8;16.6
35;80;2023-07-10;58649;57665;52488;34793;21513;12027;63016.0;93.1;91.5;83.3;55.2;34.1;19.1
36;04;2023-07-10;2;0;0;0;0;0;8900.0;0.0;0.0;0.0;0.0;0.0;0.0
36;11;2023-07-10;657;553;22;0;4;0;4432.0;14.8;12.5;0.5;0.0;0.1;0.0
36;17;2023-07-10;12985;12735;3423;51;110;0;14151.0;91.8;90.0;24.2;0.4;0.8;0.0
36;24;2023-07-10;14460;14277;10918;233;207;2;14387.0;99.0;99.0;75.9;1.6;1.4;0.0
36;29;2023-07-10;8294;8180;6088;166;138;3;8772.0;94.6;93.3;69.4;1.9;1.6;0.0
36;39;2023-07-10;18170;17973;14156;532;432;28;20398.0;89.1;88.1;69.4;2.6;2.1;0.1
36;49;2023-07-10;22292;22154;18707;1191;931;59;24204.0;92.1;91.5;77.3;4.9;3.8;0.2
36;59;2023-07-10;28359;28240;25413;3995;2542;366;30343.0;93.5;93.1;83.8;13.2;8.4;1.2
36;09;2023-07-10;493;399;5;0;2;0;10255.0;4.8;3.9;0.0;0.0;0.0;0.0
36;64;2023-07-10;14851;14801;13902;5394;2697;929;15753.0;94.3;94.0;88.2;34.2;17.1;5.9
36;69;2023-07-10;15155;15089;14303;6863;3562;1310;16026.0;94.6;94.2;89.2;42.8;22.2;8.2
36;74;2023-07-10;14945;14882;14224;7752;4039;1704;16079.0;92.9;92.6;88.5;48.2;25.1;10.6
36;79;2023-07-10;9753;9695;9237;5378;2720;1289;11394.0;85.6;85.1;81.1;47.2;23.9;11.3
36;80;2023-07-10;18015;17779;16165;9717;4580;2478;19937.0;90.4;89.2;81.1;48.7;23.0;12.4
37;04;2023-07-10;10;4;1;0;0;0;30005.0;0.0;0.0;0.0;0.0;0.0;0.0
37;11;2023-07-10;1790;1479;73;2;25;0;14818.0;12.1;10.0;0.5;0.0;0.2;0.0
37;17;2023-07-10;40338;39617;9557;285;619;8;45623.0;88.4;86.8;20.9;0.6;1.4;0.0
37;24;2023-07-10;49678;49197;37335;1231;1042;21;53305.0;93.2;92.3;70.0;2.3;2.0;0.0
37;29;2023-07-10;30874;30552;22921;1010;845;19;32238.0;95.8;94.8;71.1;3.1;2.6;0.1
37;39;2023-07-10;66463;65893;50877;2984;2560;100;70810.0;93.9;93.1;71.9;4.2;3.6;0.1
